ExperimentName,Subject,Ans,C1,C2,C3,cratSlide2.ACC,cratSlide2.RESP,cratSlide2.RT,inSlide.RESP,inSlide.RT
CRAT,112,RING{ENTER},MASTER,TOSS,FINGER,1,RING{ENTER},11954,4,10987
CRAT,112,HEAD{ENTER},HAMMER,GEAR,HUNTER,0,{ENTER},20078,0,1671
CRAT,112,SOAP{ENTER},OPERA,HAND,DISH,1,SOAP{ENTER},2689,4,1644
CRAT,112,GIRL{ENTER},FLOWER,FRIEND,SCOUT,1,GIRL{ENTER},3158,4,2075
CRAT,112,FIGURE{ENTER},EIGHT,SKATE,STICK,1,FIGURE{ENTER},5482,4,2411
CRAT,112,BOAT{ENTER},SHOW,LIFE,ROW,0,TIME{ENTER},10614,4,3322
CRAT,112,GOLD{ENTER},FISH,MINE,RUSH,0,,0,0,2555
CRAT,112,PIT{ENTER},PEACH,ARM,TAR,0,FUZZ{ENTER},10982,4,2681
CRAT,112,PAPER{ENTER},FLY,CLIP,WALL,0,,0,0,1700
CRAT,112,WRITER{ENTER},TYPE,GHOST,SCREEN,0,,0,0,1605
CRAT,112,MARK{ENTER},DOWN,QUESTION,CHECK,0,,0,0,1729
CRAT,112,RACE{ENTER},HORSE,HUMAN,DRAG,0,MAN{ENTER},14636,3,10417
CRAT,112,COMMON{ENTER},SENSE,COURTESY,PLACE,1,COMMON{ENTER},2822,4,2491
CRAT,112,SPACE{ENTER},CADET,CAPSULE,SHIP,1,SPACE{ENTER},2317,4,776
CRAT,112,,,,,,,,,
CRAT,112,,,,,,,,,
CRAT,112,,,,,,,,,
CRAT,112,,,,,,,,,
CRAT,112,,,,,,,,,
CRAT,112,,,,,,,,,
CRAT,111,,,,,,,,,
CRAT,111,,,,,,,,,
CRAT,111,,,,,,,,,
CRAT,111,,,,,,,,,
CRAT,111,,,,,,,,,
CRAT,111,CHEESE{ENTER},COTTAGE,BRICK,CAKE,0,house{ENTER},5291,3,5382
CRAT,111,WALK{ENTER},WAY,BOARD,SLEEP,0,,0,0,2360
CRAT,111,HEAD{ENTER},HAMMER,GEAR,HUNTER,0,,0,0,6308
CRAT,111,STATION{ENTER},WAGON,BREAK,RADIO,0,music{ENTER},24807,1,4820
CRAT,111,BRUSH{ENTER},SAGE,PAINT,HAIR,0,,0,2,12060
CRAT,111,SPACE{ENTER},CADET,CAPSULE,SHIP,1,space{ENTER},17507,3,8460
CRAT,111,GOLD{ENTER},FISH,MINE,RUSH,1,gold{ENTER},7678,3,5793
CRAT,111,CALL{ENTER},CAT,NUMBER,PHONE,0,,0,0,2174
CRAT,111,SAW{ENTER},MILL,TOOTH,DUST,0,,0,0,1237
CRAT,111,MARK{ENTER},DOWN,QUESTION,CHECK,1,mark{ENTER},12346,2,9443
CRAT,111,SUIT{ENTER},WET,LAW,BUSINESS,0,,0,0,2349
CRAT,111,RACE{ENTER},HORSE,HUMAN,DRAG,1,race{ENTER},4760,4,1802
CRAT,111,POWDER{ENTER},KEG,PUFF,ROOM,0,,0,0,6734
CRAT,111,COMMON{ENTER},SENSE,COURTESY,PLACE,1,common{ENTER},17241,3,5918
CRAT,111,PAPER{ENTER},FLY,CLIP,WALL,0,art{ENTER},12065,1,5894
CRAT,111,HOLE{ENTER},FOX,MAN,PEEP,1,hole{ENTER},6827,4,2978
CRAT,111,MOON{ENTER},SHINE,BEAM,STRUCK,0,light{ENTER},18552,1,2388
CRAT,111,BLOOD{ENTER},HOUND,PRESSURE,SHOT,0,,0,0,3572
CRAT,111,WRITER{ENTER},TYPE,GHOST,SCREEN,1,writer{ENTER},4881,4,2539
CRAT,111,BOAT{ENTER},SHOW,LIFE,ROW,1,boat{ENTER},6721,4,4765
CRAT,111,PIT{ENTER},PEACH,ARM,TAR,0,,0,0,1860
CRAT,111,GIRL{ENTER},FLOWER,FRIEND,SCOUT,1,girl{ENTER},9546,4,1740
CRAT,111,FIGURE{ENTER},EIGHT,SKATE,STICK,1,figure{ENTER},10049,4,1485
CRAT,111,RING{ENTER},MASTER,TOSS,FINGER,1,ring{ENTER},13973,3,6247
CRAT,111,SOAP{ENTER},OPERA,HAND,DISH,1,soap{ENTER},8870,3,6292
CRAT,111,STREET{ENTER},MAIN,SWEEPER,LIGHT,0,,0,0,1689
CRAT,111,TURN{ENTER},PIKE,COAT,SIGNAL,0,lig,24800,0,3238
CRAT,111,CAMP{ENTER},BOOT,SUMMER,GROUND,1,camp{ENTER},5257,4,1189
CRAT,111,TREE{ENTER},PALM,SHOE,HOUSE,0,,0,0,1475
CRAT,111,RED{ENTER},CARPET,ALERT,INK,0,,0,0,9480
CRAT,111,,,,,,,,,
CRAT,111,,,,,,,,,
CRAT,111,,,,,,,,,
CRAT,111,,,,,,,,,
CRAT,111,,,,,,,,,
CRAT,111,,,,,,,,,
CRAT,110,,,,,,,,,
CRAT,110,,,,,,,,,
CRAT,110,,,,,,,,,
CRAT,110,,,,,,,,,
CRAT,110,,,,,,,,,
CRAT,110,PIT{ENTER},PEACH,ARM,TAR,0,SWEET{ENTER},7778,1,3824
CRAT,110,BOAT{ENTER},SHOW,LIFE,ROW,0,,15819,0,1566
CRAT,110,WALK{ENTER},WAY,BOARD,SLEEP,1,WALK{ENTER},13494,4,3116
CRAT,110,SAW{ENTER},MILL,TOOTH,DUST,0,{SPACE},24109,0,1521
CRAT,110,TREE{ENTER},PALM,SHOE,HOUSE,0,{SPACE},19051,0,3247
CRAT,110,GIRL{ENTER},FLOWER,FRIEND,SCOUT,0,BEST{ENTER},9213,1,2924
CRAT,110,TURN{ENTER},PIKE,COAT,SIGNAL,0,RACK{ENTER},7375,1,2894
CRAT,110,POWDER{ENTER},KEG,PUFF,ROOM,0,,0,0,3180
CRAT,110,RED{ENTER},CARPET,ALERT,INK,1,{SHIFT}RED{ENTER},4984,4,4256
CRAT,110,HOLE{ENTER},FOX,MAN,PEEP,0,,0,0,2379
CRAT,110,COMMON{ENTER},SENSE,COURTESY,PLACE,1,{SHIFT}COMMON{ENTER},4788,4,1700
CRAT,110,STATION{ENTER},WAGON,BREAK,RADIO,1,STATION{ENTER},11295,4,2597
CRAT,110,CAMP{ENTER},BOOT,SUMMER,GROUND,1,CAMP{ENTER},3320,4,1496
CRAT,110,SOAP{ENTER},OPERA,HAND,DISH,1,SOAP{ENTER},10205,4,4290
CRAT,110,SPACE{ENTER},CADET,CAPSULE,SHIP,0,WRECK{ENTER},9488,4,3460
CRAT,110,CALL{ENTER},CAT,NUMBER,PHONE,1,CALL{ENTER},6888,4,1421
CRAT,110,MOON{ENTER},SHINE,BEAM,STRUCK,0,WONDER{ENTER},13716,4,3985
CRAT,110,HEAD{ENTER},HAMMER,GEAR,HUNTER,0,,0,0,1701
CRAT,110,RING{ENTER},MASTER,TOSS,FINGER,0,,10757,0,1833
CRAT,110,MARK{ENTER},DOWN,QUESTION,CHECK,0,QUICK{ENTER},3557,4,1146
CRAT,110,SUIT{ENTER},WET,LAW,BUSINESS,0,SCHOOL{ENTER},12586,3,2008
CRAT,110,PAPER{ENTER},FLY,CLIP,WALL,0,,8662,0,1753
CRAT,110,BLOOD{ENTER},HOUND,PRESSURE,SHOT,0,UNDER{ENTER},2318,4,1130
CRAT,110,CHEESE{ENTER},COTTAGE,BRICK,CAKE,1,CHEESE{ENTER},3772,4,3896
CRAT,110,FIGURE{ENTER},EIGHT,SKATE,STICK,1,FIGURE{ENTER},5499,4,1404
CRAT,110,WRITER{ENTER},TYPE,GHOST,SCREEN,0,STORY{ENTER},6861,4,3058
CRAT,110,RACE{ENTER},HORSE,HUMAN,DRAG,0,,0,0,1775
CRAT,110,BRUSH{ENTER},SAGE,PAINT,HAIR,0,SPRAY{ENTER},12626,4,2014
CRAT,110,GOLD{ENTER},FISH,MINE,RUSH,0,HOUR{ENTER},4045,4,1357
CRAT,110,STREET{ENTER},MAIN,SWEEPER,LIGHT,0,STAGE{ENTER},9970,4,1393
CRAT,110,,,,,,,,,
CRAT,110,,,,,,,,,
CRAT,110,,,,,,,,,
CRAT,110,,,,,,,,,
CRAT,110,,,,,,,,,
CRAT,110,,,,,,,,,
CRAT,109,,,,,,,,,
CRAT,109,,,,,,,,,
CRAT,109,,,,,,,,,
CRAT,109,,,,,,,,,
CRAT,109,,,,,,,,,
CRAT,109,GOLD{ENTER},FISH,MINE,RUSH,0,RUSH{ENTER},14190,1,3047
CRAT,109,RACE{ENTER},HORSE,HUMAN,DRAG,0,HOREMAN{ENTER},6789,1,1518
CRAT,109,MARK{ENTER},DOWN,QUESTION,CHECK,0,HE{ENTER},10742,1,1043
CRAT,109,WALK{ENTER},WAY,BOARD,SLEEP,0,,0,0,2135
CRAT,109,STREET{ENTER},MAIN,SWEEPER,LIGHT,0,,0,0,1255
CRAT,109,POWDER{ENTER},KEG,PUFF,ROOM,0,STAND{ENTER},8316,0,1091
CRAT,109,BLOOD{ENTER},HOUND,PRESSURE,SHOT,0,,0,0,1103
CRAT,109,SAW{ENTER},MILL,TOOTH,DUST,0,,0,0,1187
CRAT,109,TREE{ENTER},PALM,SHOE,HOUSE,1,TREE{ENTER},6171,1,1103
CRAT,109,CAMP{ENTER},BOOT,SUMMER,GROUND,0,HOT{ENTER},21242,1,720
CRAT,109,BRUSH{ENTER},SAGE,PAINT,HAIR,0,,0,0,1339
CRAT,109,TURN{ENTER},PIKE,COAT,SIGNAL,0,,0,0,1116
CRAT,109,SOAP{ENTER},OPERA,HAND,DISH,0,,0,0,1190
CRAT,109,HEAD{ENTER},HAMMER,GEAR,HUNTER,0,EAR{ENTER},14064,1,1198
CRAT,109,PAPER{ENTER},FLY,CLIP,WALL,0,FLIP{ENTER},23626,1,874
CRAT,109,HOLE{ENTER},FOX,MAN,PEEP,0,,0,0,852
CRAT,109,RING{ENTER},MASTER,TOSS,FINGER,0,,0,0,1326
CRAT,109,RED{ENTER},CARPET,ALERT,INK,1,RED{ENTER},8785,1,788
CRAT,109,PIT{ENTER},PEACH,ARM,TAR,0,FUZZ{ENTER},4330,1,1022
CRAT,109,CHEESE{ENTER},COTTAGE,BRICK,CAKE,0,SQUARE{ENTER},10025,1,1062
CRAT,109,FIGURE{ENTER},EIGHT,SKATE,STICK,0,TICKS{ENTER},19240,1,838
CRAT,109,MOON{ENTER},SHINE,BEAM,STRUCK,0,LIGHT{ENTER},6467,1,874
CRAT,109,SPACE{ENTER},CADET,CAPSULE,SHIP,0,TEAM{ENTER},6191,1,1123
CRAT,109,SUIT{ENTER},WET,LAW,BUSINESS,0,FIRM{ENTER},4577,1,874
CRAT,109,WRITER{ENTER},TYPE,GHOST,SCREEN,0,PRONE{ENTER},19210,1,1130
CRAT,109,STATION{ENTER},WAGON,BREAK,RADIO,0,GRADE{ENTER},14509,1,920
CRAT,109,COMMON{ENTER},SENSE,COURTESY,PLACE,0,,0,0,2214
CRAT,109,CALL{ENTER},CAT,NUMBER,PHONE,0,TEEN{ENTER},24703,1,752
CRAT,109,BOAT{ENTER},SHOW,LIFE,ROW,0,LOW{ENTER},4035,1,1171
CRAT,109,GIRL{ENTER},FLOWER,FRIEND,SCOUT,0,FLOW{ENTER},24623,1,836
CRAT,109,,,,,,,,,
CRAT,109,,,,,,,,,
CRAT,109,,,,,,,,,
CRAT,109,,,,,,,,,
CRAT,109,,,,,,,,,
CRAT,109,,,,,,,,,
CRAT,108,,,,,,,,,
CRAT,108,,,,,,,,,
CRAT,108,,,,,,,,,
CRAT,108,,,,,,,,,
CRAT,108,,,,,,,,,
CRAT,108,WALK{ENTER},WAY,BOARD,SLEEP,0,HEAD{ENTER},6041,2,3875
CRAT,108,SOAP{ENTER},OPERA,HAND,DISH,1,SOAP{ENTER},3433,3,4882
CRAT,108,CALL{ENTER},CAT,NUMBER,PHONE,1,CALL{ENTER},5911,2,3511
CRAT,108,BRUSH{ENTER},SAGE,PAINT,HAIR,1,BRUSH{ENTER},2005,2,4798
CRAT,108,PAPER{ENTER},FLY,CLIP,WALL,0,HORSE{ENTER},21710,2,2368
CRAT,108,PIT{ENTER},PEACH,ARM,TAR,0,HAIR{ENTER},4885,2,12656
CRAT,108,MOON{ENTER},SHINE,BEAM,STRUCK,0,LIGHT{ENTER},14020,1,5284
CRAT,108,BOAT{ENTER},SHOW,LIFE,ROW,1,BOAT{ENTER},10195,2,8297
CRAT,108,MARK{ENTER},DOWN,QUESTION,CHECK,1,MARK{ENTER},1771,3,5294
CRAT,108,WRITER{ENTER},TYPE,GHOST,SCREEN,1,WRITER{ENTER},2550,3,9175
CRAT,108,RED{ENTER},CARPET,ALERT,INK,0,PEN{ENTER},9079,1,7468
CRAT,108,CAMP{ENTER},BOOT,SUMMER,GROUND,0,{ENTER},14707,0,1029
CRAT,108,GOLD{ENTER},FISH,MINE,RUSH,1,GOLD{ENTER},16000,1,2442
CRAT,108,SPACE{ENTER},CADET,CAPSULE,SHIP,0,TIME{ENTER},12524,2,3372
CRAT,108,FIGURE{ENTER},EIGHT,SKATE,STICK,0,,0,0,1753
CRAT,108,COMMON{ENTER},SENSE,COURTESY,PLACE,1,COMMON{ENTER},9635,2,4577
CRAT,108,GIRL{ENTER},FLOWER,FRIEND,SCOUT,0,BOY{ENTER},11331,2,4183
CRAT,108,POWDER{ENTER},KEG,PUFF,ROOM,0,BEER{ENTER},15557,1,3393
CRAT,108,TURN{ENTER},PIKE,COAT,SIGNAL,0,COAT{ENTER},7574,2,7373
CRAT,108,RACE{ENTER},HORSE,HUMAN,DRAG,0,DRAG{ENTER},1865,4,11128
CRAT,108,BLOOD{ENTER},HOUND,PRESSURE,SHOT,1,BLOOD{ENTER},8792,3,3914
CRAT,108,SAW{ENTER},MILL,TOOTH,DUST,0,{ENTER},21040,0,335
CRAT,108,TREE{ENTER},PALM,SHOE,HOUSE,0,,0,0,1593
CRAT,108,HOLE{ENTER},FOX,MAN,PEEP,0,,0,0,1309
CRAT,108,SUIT{ENTER},WET,LAW,BUSINESS,1,SUIT{ENTER},13823,3,4647
CRAT,108,STATION{ENTER},WAGON,BREAK,RADIO,0,,0,0,1230
CRAT,108,HEAD{ENTER},HAMMER,GEAR,HUNTER,0,DEER{ENTER},7774,2,10684
CRAT,108,CHEESE{ENTER},COTTAGE,BRICK,CAKE,0,HOUSE{ENTER},14080,1,2044
CRAT,108,RING{ENTER},MASTER,TOSS,FINGER,0,NAIL{ENTER},6669,4,2059
CRAT,108,STREET{ENTER},MAIN,SWEEPER,LIGHT,1,STREET{ENTER},2752,4,1336
CRAT,108,,,,,,,,,
CRAT,108,,,,,,,,,
CRAT,108,,,,,,,,,
CRAT,108,,,,,,,,,
CRAT,108,,,,,,,,,
CRAT,108,,,,,,,,,
CRAT,107,,,,,,,,,
CRAT,107,,,,,,,,,
CRAT,107,,,,,,,,,
CRAT,107,,,,,,,,,
CRAT,107,,,,,,,,,
CRAT,107,STATION{ENTER},WAGON,BREAK,RADIO,0,wagon{ENTER},3964,2,5375
CRAT,107,STREET{ENTER},MAIN,SWEEPER,LIGHT,0,main{ENTER},4887,4,1635
CRAT,107,SAW{ENTER},MILL,TOOTH,DUST,0,dust{ENTER},3841,3,1306
CRAT,107,RACE{ENTER},HORSE,HUMAN,DRAG,0,drag{ENTER},4208,4,2393
CRAT,107,COMMON{ENTER},SENSE,COURTESY,PLACE,0,sense{ENTER},5559,2,1670
CRAT,107,CAMP{ENTER},BOOT,SUMMER,GROUND,0,summer{ENTER},1937,3,3756
CRAT,107,BOAT{ENTER},SHOW,LIFE,ROW,0,show{ENTER},2616,2,12119
CRAT,107,HEAD{ENTER},HAMMER,GEAR,HUNTER,1,hammerhead{ENTER},3823,4,4233
CRAT,107,HOLE{ENTER},FOX,MAN,PEEP,1,manhole{ENTER},4190,1,1736
CRAT,107,BRUSH{ENTER},SAGE,PAINT,HAIR,0,hairspray{ENTER},4284,3,1665
CRAT,107,WRITER{ENTER},TYPE,GHOST,SCREEN,0,screensaver{ENTER},6474,4,1937
CRAT,107,PAPER{ENTER},FLY,CLIP,WALL,1,wallpaper{ENTER},4837,4,1890
CRAT,107,TREE{ENTER},PALM,SHOE,HOUSE,1,palmtree{ENTER},4773,3,4582
CRAT,107,PIT{ENTER},PEACH,ARM,TAR,0,armchair{ENTER},4079,3,1917
CRAT,107,RED{ENTER},CARPET,ALERT,INK,0,inkprint{ENTER},23933,1,1230
CRAT,107,CHEESE{ENTER},COTTAGE,BRICK,CAKE,0,brickyard{ENTER},7958,2,2156
CRAT,107,CALL{ENTER},CAT,NUMBER,PHONE,0,,10451,0,3494
CRAT,107,BLOOD{ENTER},HOUND,PRESSURE,SHOT,0,hounddog{ENTER},6875,4,1504
CRAT,107,POWDER{ENTER},KEG,PUFF,ROOM,0,creampuff{ENTER},17753,2,1351
CRAT,107,MARK{ENTER},DOWN,QUESTION,CHECK,0,checkout{ENTER},3548,4,1217
CRAT,107,GIRL{ENTER},FLOWER,FRIEND,SCOUT,0,bestfriend{ENTER},6442,3,1698
CRAT,107,GOLD{ENTER},FISH,MINE,RUSH,1,goldrush{ENTER},3943,3,1035
CRAT,107,SOAP{ENTER},OPERA,HAND,DISH,0,handheld{ENTER},5744,4,1383
CRAT,107,MOON{ENTER},SHINE,BEAM,STRUCK,0,lightbeam{ENTER},12425,2,1613
CRAT,107,SUIT{ENTER},WET,LAW,BUSINESS,0,lawman{ENTER},3499,3,1315
CRAT,107,RING{ENTER},MASTER,TOSS,FINGER,1,ringtoss{ENTER},11606,4,2030
CRAT,107,FIGURE{ENTER},EIGHT,SKATE,STICK,0,twentyeight{ENTER},14683,4,1486
CRAT,107,TURN{ENTER},PIKE,COAT,SIGNAL,0,smokesignal{ENTER},7553,4,953
CRAT,107,SPACE{ENTER},CADET,CAPSULE,SHIP,0,shipwreck{ENTER},6239,3,1455
CRAT,107,WALK{ENTER},WAY,BOARD,SLEEP,0,oneway{ENTER},3764,3,1696
CRAT,107,,,,,,,,,
CRAT,107,,,,,,,,,
CRAT,107,,,,,,,,,
CRAT,107,,,,,,,,,
CRAT,107,,,,,,,,,
CRAT,107,,,,,,,,,
CRAT,106,,,,,,,,,
CRAT,106,,,,,,,,,
CRAT,106,,,,,,,,,
CRAT,106,,,,,,,,,
CRAT,106,,,,,,,,,
CRAT,106,SAW{ENTER},MILL,TOOTH,DUST,0,{CAPSLOCK}{CAPSLOCK}BRUSH{ENTER},10484,1,1580
CRAT,106,SUIT{ENTER},WET,LAW,BUSINESS,0,{CAPSLOCK}{CAPSLOCK}MAN{ENTER},6085,2,2940
CRAT,106,MARK{ENTER},DOWN,QUESTION,CHECK,0,BOOK{ENTER},18206,1,1993
CRAT,106,COMMON{ENTER},SENSE,COURTESY,PLACE,0,{ENTER},7623,0,1324
CRAT,106,PAPER{ENTER},FLY,CLIP,WALL,0,{ENTER},9796,0,1227
CRAT,106,RING{ENTER},MASTER,TOSS,FINGER,0,{ENTER},8577,0,1293
CRAT,106,SPACE{ENTER},CADET,CAPSULE,SHIP,0,{CAPSLOCK}a{CAPSLOCK}{CAPSLOCK}rmy{ENTER},8651,3,3076
CRAT,106,MOON{ENTER},SHINE,BEAM,STRUCK,0,{CAPSLOCK}L{CAPSLOCK}ight{ENTER},5575,3,4501
CRAT,106,FIGURE{ENTER},EIGHT,SKATE,STICK,0,{ENTER},13386,0,1430
CRAT,106,BRUSH{ENTER},SAGE,PAINT,HAIR,0,color{ENTER},6660,3,5315
CRAT,106,HOLE{ENTER},FOX,MAN,PEEP,0,{ENTER},8705,0,1112
CRAT,106,TREE{ENTER},PALM,SHOE,HOUSE,0,beach{ENTER},5463,1,2137
CRAT,106,STREET{ENTER},MAIN,SWEEPER,LIGHT,0,house{ENTER},13466,1,1491
CRAT,106,CHEESE{ENTER},COTTAGE,BRICK,CAKE,0,home{ENTER},10033,1,4957
CRAT,106,STATION{ENTER},WAGON,BREAK,RADIO,0,,0,0,4195
CRAT,106,GOLD{ENTER},FISH,MINE,RUSH,0,men{ENTER},2302,1,1162
CRAT,106,TURN{ENTER},PIKE,COAT,SIGNAL,0,{ENTER},19882,0,2332
CRAT,106,RED{ENTER},CARPET,ALERT,INK,0,{ENTER},10298,0,1196
CRAT,106,WRITER{ENTER},TYPE,GHOST,SCREEN,0,white{ENTER},14657,1,2758
CRAT,106,PIT{ENTER},PEACH,ARM,TAR,0,sweet{ENTER},14149,1,1006
CRAT,106,GIRL{ENTER},FLOWER,FRIEND,SCOUT,1,girl{ENTER},4081,1,2096
CRAT,106,BOAT{ENTER},SHOW,LIFE,ROW,0,{ENTER},1137,0,1343
CRAT,106,WALK{ENTER},WAY,BOARD,SLEEP,0,cycle{ENTER},13723,1,2999
CRAT,106,RACE{ENTER},HORSE,HUMAN,DRAG,0,heavy{ENTER},2889,1,2315
CRAT,106,CAMP{ENTER},BOOT,SUMMER,GROUND,1,camp{ENTER},5852,4,3598
CRAT,106,BLOOD{ENTER},HOUND,PRESSURE,SHOT,0,shot{ENTER},2710,3,5056
CRAT,106,SOAP{ENTER},OPERA,HAND,DISH,1,soap{ENTER},3292,4,2028
CRAT,106,HEAD{ENTER},HAMMER,GEAR,HUNTER,0,hammer{ENTER},8260,1,1966
CRAT,106,CALL{ENTER},CAT,NUMBER,PHONE,1,call{ENTER},2845,1,1025
CRAT,106,POWDER{ENTER},KEG,PUFF,ROOM,0,{ENTER},1137,0,1551
CRAT,106,,,,,,,,,
CRAT,106,,,,,,,,,
CRAT,106,,,,,,,,,
CRAT,106,,,,,,,,,
CRAT,106,,,,,,,,,
CRAT,106,,,,,,,,,
CRAT,105,,,,,,,,,
CRAT,105,,,,,,,,,
CRAT,105,,,,,,,,,
CRAT,105,,,,,,,,,
CRAT,105,,,,,,,,,
CRAT,105,TREE{ENTER},PALM,SHOE,HOUSE,1,TREE{ENTER},7698,2,2196
CRAT,105,BLOOD{ENTER},HOUND,PRESSURE,SHOT,0,BIG{ENTER},16431,1,3974
CRAT,105,BRUSH{ENTER},SAGE,PAINT,HAIR,0,SPRAY{ENTER},3849,3,5377
CRAT,105,BOAT{ENTER},SHOW,LIFE,ROW,1,BOAT{ENTER},7177,4,1089
CRAT,105,GOLD{ENTER},FISH,MINE,RUSH,0,HOUR{ENTER},6992,3,2833
CRAT,105,MOON{ENTER},SHINE,BEAM,STRUCK,0,SUN{ENTER},5825,3,2132
CRAT,105,PAPER{ENTER},FLY,CLIP,WALL,0,HAIR{ENTER},8727,3,3483
CRAT,105,HEAD{ENTER},HAMMER,GEAR,HUNTER,1,HEAD{ENTER},7464,2,3700
CRAT,105,STATION{ENTER},WAGON,BREAK,RADIO,0,RED{ENTER},12027,1,3185
CRAT,105,CALL{ENTER},CAT,NUMBER,PHONE,0,,0,0,1365
CRAT,105,SPACE{ENTER},CADET,CAPSULE,SHIP,1,SPACE{ENTER},2484,4,1288
CRAT,105,WRITER{ENTER},TYPE,GHOST,SCREEN,1,WRITER{ENTER},2601,4,1207
CRAT,105,RING{ENTER},MASTER,TOSS,FINGER,1,RING{ENTER},1968,4,1019
CRAT,105,SUIT{ENTER},WET,LAW,BUSINESS,0,MAN{ENTER},11700,2,2408
CRAT,105,HOLE{ENTER},FOX,MAN,PEEP,0,,0,0,2070
CRAT,105,POWDER{ENTER},KEG,PUFF,ROOM,0,STAND{ENTER},9267,1,1808
CRAT,105,RACE{ENTER},HORSE,HUMAN,DRAG,1,RACE{ENTER},2382,1,2598
CRAT,105,CAMP{ENTER},BOOT,SUMMER,GROUND,0,,0,0,2552
CRAT,105,WALK{ENTER},WAY,BOARD,SLEEP,1,WALK{ENTER},11975,4,2159
CRAT,105,TURN{ENTER},PIKE,COAT,SIGNAL,1,TURN{ENTER},10280,1,2410
CRAT,105,MARK{ENTER},DOWN,QUESTION,CHECK,0,RAIN{ENTER},14636,3,3232
CRAT,105,SOAP{ENTER},OPERA,HAND,DISH,1,SOAP{ENTER},2028,4,1299
CRAT,105,CHEESE{ENTER},COTTAGE,BRICK,CAKE,0,CUP{ENTER},10269,2,3023
CRAT,105,COMMON{ENTER},SENSE,COURTESY,PLACE,0,,0,0,3340
CRAT,105,GIRL{ENTER},FLOWER,FRIEND,SCOUT,1,GIRL{ENTER},4921,4,1444
CRAT,105,RED{ENTER},CARPET,ALERT,INK,1,RED{ENTER},2271,4,8188
CRAT,105,PIT{ENTER},PEACH,ARM,TAR,0,,0,0,1453
CRAT,105,FIGURE{ENTER},EIGHT,SKATE,STICK,0,HOCKEY{ENTER},14418,2,2512
CRAT,105,STREET{ENTER},MAIN,SWEEPER,LIGHT,0,,0,0,1602
CRAT,105,SAW{ENTER},MILL,TOOTH,DUST,0,BRUSH{ENTER},9476,3,2841
CRAT,105,,,,,,,,,
CRAT,105,,,,,,,,,
CRAT,105,,,,,,,,,
CRAT,105,,,,,,,,,
CRAT,105,,,,,,,,,
CRAT,105,,,,,,,,,
CRAT,104,,,,,,,,,
CRAT,104,,,,,,,,,
CRAT,104,,,,,,,,,
CRAT,104,,,,,,,,,
CRAT,104,,,,,,,,,
CRAT,104,RING{ENTER},MASTER,TOSS,FINGER,1,RING,2135,4,5514
CRAT,104,SAW{ENTER},MILL,TOOTH,DUST,1,SAW,1424,3,3507
CRAT,104,HOLE{ENTER},FOX,MAN,PEEP,1,HOLE,1559,3,2059
CRAT,104,RACE{ENTER},HORSE,HUMAN,DRAG,0,WATER,2927,1,7538
CRAT,104,CHEESE{ENTER},COTTAGE,BRICK,CAKE,0,TOP,1675,1,2527
CRAT,104,CALL{ENTER},CAT,NUMBER,PHONE,1,CALL,2450,2,4917
CRAT,104,TURN{ENTER},PIKE,COAT,SIGNAL,1,TURN,1532,3,2351
CRAT,104,SUIT{ENTER},WET,LAW,BUSINESS,0,SCHOOL,4216,1,2923
CRAT,104,BOAT{ENTER},SHOW,LIFE,ROW,0,PERFORMANCE,4264,1,2444
CRAT,104,POWDER{ENTER},KEG,PUFF,ROOM,0,STAND,3701,3,4553
CRAT,104,SOAP{ENTER},OPERA,HAND,DISH,1,SOAP,4422,4,4522
CRAT,104,PAPER{ENTER},FLY,CLIP,WALL,0,FIRE,1589,3,2057
CRAT,104,STREET{ENTER},MAIN,SWEEPER,LIGHT,1,STREET,1861,4,2441
CRAT,104,BLOOD{ENTER},HOUND,PRESSURE,SHOT,0,WOUND,1375,2,5395
CRAT,104,BRUSH{ENTER},SAGE,PAINT,HAIR,1,BRUSH,2037,3,2729
CRAT,104,WALK{ENTER},WAY,BOARD,SLEEP,0,SURF,9742,2,2897
CRAT,104,HEAD{ENTER},HAMMER,GEAR,HUNTER,0,SLEDGE,2762,2,4766
CRAT,104,GOLD{ENTER},FISH,MINE,RUSH,1,GOLD,939,3,2559
CRAT,104,FIGURE{ENTER},EIGHT,SKATE,STICK,0,ROLLER,1050,2,4318
CRAT,104,COMMON{ENTER},SENSE,COURTESY,PLACE,0,SIXTH,2343,1,2571
CRAT,104,MARK{ENTER},DOWN,QUESTION,CHECK,0,DOUBLE,1919,2,2402
CRAT,104,PIT{ENTER},PEACH,ARM,TAR,0,HAIR,3258,1,3038
CRAT,104,TREE{ENTER},PALM,SHOE,HOUSE,1,TREE,3204,2,11175
CRAT,104,STATION{ENTER},WAGON,BREAK,RADIO,0,WHEEL,2847,2,4290
CRAT,104,SPACE{ENTER},CADET,CAPSULE,SHIP,0,TIME,1542,2,2601
CRAT,104,RED{ENTER},CARPET,ALERT,INK,1,RED,1121,2,4581
CRAT,104,WRITER{ENTER},TYPE,GHOST,SCREEN,0,SCARY,1191,2,2331
CRAT,104,CAMP{ENTER},BOOT,SUMMER,GROUND,1,CAMP,795,3,3262
CRAT,104,GIRL{ENTER},FLOWER,FRIEND,SCOUT,1,GIRL,3158,3,3098
CRAT,104,MOON{ENTER},SHINE,BEAM,STRUCK,0,LIGHT,987,2,4255
CRAT,104,,,,,,,,,
CRAT,104,,,,,,,,,
CRAT,104,,,,,,,,,
